GEOID,borough,tract_name,population,area_km2,pop_density,restroom_count,people_per_restroom,nearest_restroom_dist,Priority_Score,Priority_Class
36081072900,Queens,Census Tract 729,1298,0.1937283614370841,6700.103125693049,1,649.0,728.8471555851562,-0.4956890175272693,0
36081073900,Queens,Census Tract 739,5288,0.2242910312092559,23576.511158248126,1,2644.0,659.5987456827957,-0.05736552810961415,0
36081074300,Queens,Census Tract 743,3762,0.1934747482302925,19444.397961030558,0,3762.0,808.3387183793511,0.0824752246150382,0
36081074500,Queens,Census Tract 745,4076,0.17448533556296061,23360.1293016927,1,2038.0,516.4224857662264,-0.23151611311472062,0
36081076902,Queens,Census Tract 769.02,1588,0.10123978523692029,15685.53307658426,0,1588.0,867.4899960342382,-0.09182499602603655,0
36081073100,Queens,Census Tract 731,1832,0.18984198316067635,9650.130964179047,0,1832.0,2036.992185576869,0.27764988743394275,0
36081073700,Queens,Census Tract 737,1952,0.21060663704864016,9268.46384024061,0,1952.0,1354.8583494950599,0.08359592598153859,0
36081077300,Queens,Census Tract 773,2246,0.27906760432404243,8048.229049875787,1,1123.0,388.55649613615145,-0.6639661649510289,0
36081077500,Queens,Census Tract 775,2031,0.22948425962567326,8850.280203587368,0,2031.0,919.3590576506411,-0.10631731621241897,0
36081077902,Queens,Census Tract 779.02,5863,0.5591080492413889,10486.345184897727,1,2931.5,1050.6984881149363,0.06084516701528118,0
36081077903,Queens,Census Tract 779.03,3445,0.2638259972162516,13057.848871414364,1,1722.5,382.90179432808475,-0.5064089818126908,0
36081077905,Queens,Census Tract 779.05,3045,0.27517073504234074,11065.856983415999,0,3045.0,2120.825754431693,0.4222484742190434,1
36081078800,Queens,Census Tract 788,2082,0.19253329497760285,10813.71406562276,0,2082.0,636.1417364128824,-0.24964274771864944,0
36081079200,Queens,Census Tract 792,2869,0.3638186924408994,7885.796028652528,0,2869.0,2291.4468913216447,0.3933698323872949,0
36081079300,Queens,Census Tract 793,0,0.8740611730113187,0.0,0,0.0,1959.7020088492552,-2.745561980354576,0
36081079900,Queens,Census Tract 799,3003,0.28710581608338503,10459.558224789947,0,3003.0,1509.5891257368205,0.24329231305151247,0
36081150702,Queens,Census Tract 1507.02,3050,0.835417418246108,3650.8695334641584,0,3050.0,2104.5805511919702,0.23921145573075053,0
36081152901,Queens,Census Tract 1529.01,5607,1.3992420915088533,4007.169334045526,2,1869.0,277.2552627152481,-0.8394576055707684,0
36081152902,Queens,Census Tract 1529.02,6252,1.032979486990577,6052.395114073578,1,3126.0,1430.861120556142,0.13648672645739468,0
36081155101,Queens,Census Tract 1551.01,2195,0.4751408185141817,4619.683080195066,0,2195.0,3044.33597609394,0.3922885193364447,0
36081156700,Queens,Census Tract 1567,1799,1.4696794428918694,1224.0764533387844,2,599.6666666666666,1256.2881315100592,-0.519530803474432,0
36081157101,Queens,Census Tract 1571.01,8186,1.2254366596246093,6680.067823748341,2,2728.6666666666665,1390.6196967640099,0.11099839152805278,0
36081157901,Queens,Census Tract 1579.01,5253,0.9067208665707417,5793.4036743491715,0,5253.0,1383.5197613607677,0.21771760208546265,0
36081157902,Queens,Census Tract 1579.02,4054,0.7225865713200791,5610.400415543051,2,1351.3333333333333,1366.2833503103413,-0.06783782373280796,0
36081157903,Queens,Census Tract 1579.03,3746,0.6641509792875293,5640.283786103179,0,3746.0,2662.7886235551505,0.4667653871722794,1
36081161700,Queens,Census Tract 1617,4786,0.7023541549308153,6814.226080105471,0,4786.0,1471.1911598016766,0.25537639797213635,0
36081162100,Queens,Census Tract 1621,6446,0.7103133905739683,9074.86763665164,2,2148.6666666666665,901.1850428332871,-0.10068935112856352,0
36081037900,Queens,Census Tract 379,6112,0.19706432473872026,31015.253563036626,0,6112.0,1375.8989620501097,0.5173403215247353,1
36081048200,Queens,Census Tract 482,1241,0.22837489257469673,5434.04743844201,0,1241.0,2489.0400956299013,0.20447786549413652,0
36081048400,Queens,Census Tract 484,4932,0.41467236729377105,11893.727166309993,0,4932.0,1100.406874219038,0.20902325693892057,0
36081037501,Queens,Census Tract 375.01,1609,0.05306861275613747,30319.239875248415,0,1609.0,1729.439895744672,0.3564513095334653,0
36081040901,Queens,Census Tract 409.01,2082,0.070863011786489,29380.630988040528,0,2082.0,1275.3143920053806,0.2537642533952713,0
36081120701,Queens,Census Tract 1207.01,2876,0.39137987100826815,7348.359517291687,0,2876.0,472.7149616480835,-0.3926634700933204,0
36081066301,Queens,Census Tract 663.01,2753,0.28032919364805076,9820.596863901203,0,2753.0,862.3080471163344,-0.0594978593560842,0
36081088902,Queens,Census Tract 889.02,6117,0.288392990734954,21210.640329403133,2,2039.0,824.8121077307344,-0.01723899258833945,0
36081088903,Queens,Census Tract 889.03,4659,0.369070256113258,12623.61277515215,0,4659.0,2040.1126488435386,0.5104204557749922,1
36081040502,Queens,Census Tract 405.02,1912,0.05801239465001742,32958.4739870659,0,1912.0,545.3361030303108,-0.16192001924294244,0
36081040501,Queens,Census Tract 405.01,997,0.07145689891483624,13952.466663691137,2,332.3333333333333,248.26985229193005,-1.0399049146959907,0
36081040301,Queens,Census Tract 403.01,2853,0.08861571510390598,32195.192428958308,0,2853.0,633.5831789076728,-0.01128498951482256,0
36081039901,Queens,Census Tract 399.01,2305,0.10605964461727385,21733.054153800043,0,2305.0,1107.777453166543,0.1563041924767441,0
36081040101,Queens,Census Tract 401.01,2696,0.08794491610174522,30655.55258340282,0,2696.0,1020.283455309628,0.20325842486019832,0
36081134701,Queens,Census Tract 1347.01,4840,0.4650883011081193,10406.625985792842,1,2420.0,1723.1092921177208,0.26386878205071657,0
36081134702,Queens,Census Tract 1347.02,4834,0.6138608183684169,7874.749218965152,2,1611.3333333333333,917.9393932883874,-0.17273056788268984,0
36081028801,Queens,Census Tract 288.01,2648,0.23843597012966977,11105.706905547537,1,1324.0,1000.9577113724771,-0.11418581230874293,0
36081084902,Queens,Census Tract 849.02,3807,0.09954335371202766,38244.64274142701,0,3807.0,771.850523020926,0.1717666589514534,0
36081066302,Queens,Census Tract 663.02,0,0.24484139323931753,0.0,2,0.0,824.6412793603611,-3.1707201505650304,0
36081122703,Queens,Census Tract 1227.03,7452,0.4401146353151486,16931.9522734433,2,2484.0,463.88021758096323,-0.29631475447458805,0
36081122704,Queens,Census Tract 1227.04,4719,0.26120322393465173,18066.39263066909,1,2359.5,445.83045009880703,-0.3156618803206739,0
36081021602,Queens,Census Tract 216.02,1355,0.11217895645663983,12078.914288382988,0,1355.0,2058.5170766564625,0.25827658939982734,0
36081027102,Queens,Census Tract 271.02,2726,0.048934971187333004,55706.58230418321,0,2726.0,2118.238364880961,0.6610843658401465,1
36081046902,Queens,Census Tract 469.02,3157,0.07670630475722494,41156.981945511376,0,3157.0,2486.592301927841,0.7204780711446773,1
36081046901,Queens,Census Tract 469.01,4566,0.0746765650335285,61143.68005477949,0,4566.0,1120.6762319932218,0.46759816388131475,1
36081119300,Queens,Census Tract 1193,2399,0.21109052327565916,11364.792520160609,0,2399.0,3143.965918116035,0.5718535539998866,1
36081119900,Queens,Census Tract 1199,1563,0.1843590636005118,8478.020930866027,0,1563.0,2240.305848482721,0.27135675331981707,0
36081120500,Queens,Census Tract 1205,2682,0.2022308949758477,13262.068589076409,0,2682.0,1788.3391305249256,0.34215544288992955,0
36081121500,Queens,Census Tract 1215,4236,0.6316541604279493,6706.2013762880715,0,4236.0,1680.3051142177685,0.29341946676285885,0
36081122300,Queens,Census Tract 1223,3355,0.49570148477059534,6768.186303804705,1,1677.5,922.335332351536,-0.1867840662172606,0
36081119500,Queens,Census Tract 1195,1588,0.18935480043430208,8386.373075083286,0,1588.0,2400.463482207668,0.306728437518678,0
36081122702,Queens,Census Tract 1227.02,6665,0.44973480796145465,14819.844677379822,1,3332.5,738.2483973561376,-0.030528830079226965,0
36081124100,Queens,Census Tract 1241,3872,0.49900335413351005,7759.4668811866,0,3872.0,1665.9152512379787,0.29467235353938814,0
36081125700,Queens,Census Tract 1257,2977,0.3318931984935383,8969.752961231472,1,1488.5,828.7764421827198,-0.21782528352178554,0
36081126500,Queens,Census Tract 1265,1928,0.20079220979559234,9601.966141827492,0,1928.0,1883.1888272624847,0.24858071098062637,0
36081126700,Queens,Census Tract 1267,4457,0.7682473832528505,5801.516669186081,0,4457.0,1937.3658635481884,0.35016090301704644,0
36081128300,Queens,Census Tract 1283,0,1.971911107858202,0.0,6,0.0,1107.2630762492086,-3.026007230455498,0
36081130100,Queens,Census Tract 1301,4111,0.6986917328797108,5883.853789218606,0,4111.0,2281.5001104689254,0.4164558261103551,0
36081056600,Queens,Census Tract 566,1513,0.19413475177515932,7793.555693481961,1,756.5,188.3076979432493,-1.1036383711204443,0
36081115100,Queens,Census Tract 1151,946,0.29657232972140635,3189.7783616180645,1,473.0,767.5802409083783,-0.6542575801518526,0
36081120300,Queens,Census Tract 1203,1503,0.18400854655078858,8168.098863740299,0,1503.0,1235.8626632867963,-0.03480745234440361,0
36081066100,Queens,Census Tract 661,1618,0.13357636009189192,12112.921769143286,0,1618.0,902.1844414218415,-0.11065434483494502,0
36081079000,Queens,Census Tract 790,2653,0.2605910352481511,10180.703252027251,0,2653.0,2512.8807460900707,0.46425837657566044,1
36081103300,Queens,Census Tract 1033,4561,0.6060396042131171,7525.910795750734,0,4561.0,1608.3373314443472,0.30552296704111204,0
36081133300,Queens,Census Tract 1333,3701,0.6953693701007286,5322.351197988325,1,1850.5,1214.5330242538992,-0.07073014294233992,0
36081134100,Queens,Census Tract 1341,2709,0.592971320559352,4568.517744575894,0,2709.0,1425.2932992233136,0.06010378379725878,0
36081136700,Queens,Census Tract 1367,6523,0.772170467644463,8447.616521645374,1,3261.5,957.0657029768315,0.0015388302086512355,0
36081101002,Queens,Census Tract 1010.02,6069,0.6470984105993592,9378.789841839876,1,3034.5,816.7368737774227,-0.07394878662457931,0
36081101700,Queens,Census Tract 1017,7027,0.9876228492019326,7115.064222823825,1,3513.5,2252.6602424805023,0.4092544588999106,0
36081115500,Queens,Census Tract 1155,2079,0.18700657865541304,11117.255954031763,0,2079.0,1581.9135193285576,0.20189395471887353,0
36081093900,Queens,Census Tract 939,6366,1.5377614394764683,4139.783868014864,0,6366.0,2493.76618676746,0.49156771701522306,1
36081094201,Queens,Census Tract 942.01,3536,0.5473592961344025,6460.107693378328,1,1768.0,1195.9000261859026,-0.05615783953795272,0
36081094202,Queens,Census Tract 942.02,5750,1.1717931848482788,4907.009252442868,1,2875.0,1139.6826417865161,-0.026151860795613175,0
36081094203,Queens,Census Tract 942.03,5740,1.560330813984426,3678.7070719589674,2,1913.3333333333333,826.6632221699903,-0.31272809234674726,0
36081001903,Queens,Census Tract 19.03,1409,0.46549874920805073,3026.860979534575,0,1409.0,1347.3272263166102,-0.16619679089697756,0
36081053901,Queens,Census Tract 539.01,4210,0.4390074184267027,9589.815167788349,0,4210.0,1930.5294367385718,0.41830538253329547,0
36081117100,Queens,Census Tract 1171,2499,0.39753374121095764,6286.258852865185,1,1249.5,1156.579341993212,-0.14707778002677543,0
36081116100,Queens,Census Tract 1161,3642,0.17569171129699737,20729.49243372896,0,3642.0,902.5700016002621,0.1404329802759738,0
36081116700,Queens,Census Tract 1167,1994,0.16610699116725935,12004.311112902928,0,1994.0,925.1069930802927,-0.05760004862077947,0
36081117500,Queens,Census Tract 1175,4559,0.5624865786504882,8105.082277585901,0,4559.0,1689.328396733721,0.34157826351302517,0
36081118100,Queens,Census Tract 1181,1924,0.19522000846953572,9855.54715975869,0,1924.0,1104.0688821680956,-0.009913857121027955,0
36081119100,Queens,Census Tract 1191,2888,0.2176826184002863,13267.021598800291,0,2888.0,2743.7122059028015,0.5674703214634907,1
36081017102,Queens,Census Tract 171.02,44,0.4072490168138781,108.04200423670754,0,44.0,1805.2961886964608,-1.2568187648564912,0
36081017101,Queens,Census Tract 171.01,0,0.8318587577910159,0.0,1,0.0,1810.4947799130691,-2.784469905506901,0
36081027701,Queens,Census Tract 277.01,3789,0.07437356092575718,50945.5235548334,0,3789.0,2015.3530314361144,0.6886533738461199,1
36081003301,Queens,Census Tract 33.01,3303,0.1908882616685507,17303.316459213045,0,3303.0,1928.808650859413,0.4644522117836007,1
36081091603,Queens,Census Tract 916.03,4123,4.662281361018903,884.3310132400402,0,4123.0,9598.801130342634,0.8163519359829894,1
36081091604,Queens,Census Tract 916.04,0,4.636492800810896,0.0,0,0.0,10345.772512101406,-1.927897168800371,0
36081000101,Queens,Census Tract 1.01,4600,0.36634175984480355,12556.581051389656,2,1533.3333333333333,587.3280642061491,-0.32638793524555715,0
36081021601,Queens,Census Tract 216.01,2894,0.22773744889009992,12707.615783456711,0,2894.0,2016.828312503664,0.40967806990365657,0
36085014605,Staten Island,Census Tract 146.05,3890,0.8826720253803085,4407.0729423241355,0,3890.0,2299.5770049401176,0.36236896383865136,0
36085014606,Staten Island,Census Tract 146.06,6444,1.7689441768706784,3642.850964013829,1,3222.0,1841.2201627458278,0.18425231227775626,0
36085015100,Staten Island,Census Tract 151,5197,1.0048180453473272,5172.080680740159,0,5197.0,4249.666705416541,0.7485859045044766,1
36085015601,Staten Island,Census Tract 156.01,6706,1.4299757076894006,4689.5901545319,0,6706.0,2827.6407602713957,0.5840150136819768,1
36085015602,Staten Island,Census Tract 156.02,3607,0.881086545770432,4093.80896498198,1,1803.5,457.4093835801537,-0.5977935450779596,0
36085015603,Staten Island,Census Tract 156.03,4982,3.6400966153180367,1368.6449911892573,0,4982.0,4886.886400954006,0.5934573776684703,1
36085016901,Staten Island,Census Tract 169.01,3735,0.8234419819153365,4535.838689341953,0,3735.0,1327.6963534712165,0.08896638856176282,0
36085014700,Staten Island,Census Tract 147,3398,1.6690366094872955,2035.9050129186908,4,679.6,2373.159152757338,-0.0994490018006741,0
36085020100,Staten Island,Census Tract 201,3637,0.6281863856270672,5789.682939991576,0,3637.0,3359.595799311751,0.5792605528556246,1
36085031902,Staten Island,Census Tract 319.02,4502,0.9848378334188597,4571.310978550986,0,4502.0,1768.104208337993,0.26867875314369755,0
36085000300,Staten Island,Census Tract 3,2072,2.458022886372125,842.9539088051907,1,1036.0,3097.508690438715,-0.026192853056660265,0
36085000600,Staten Island,Census Tract 6,2696,2.7122720060895724,994.0005994778405,0,2696.0,3900.0393885677518,0.3068066369729748,0
36085000800,Staten Island,Census Tract 8,4908,0.7998529312157446,6136.128041113802,0,4908.0,1997.5667173087807,0.3937475614561487,0
36085001100,Staten Island,Census Tract 11,4203,0.3250897087782929,12928.739011133672,0,4203.0,1974.570751011912,0.47743930001229873,1
36085001700,Staten Island,Census Tract 17,1518,0.30600302808951024,4960.73522369185,0,1518.0,2976.9228477633783,0.3183511040602955,0
36085002002,Staten Island,Census Tract 20.02,3028,0.7717521641280445,3923.539370208507,1,1514.0,1347.4695786806838,-0.10961674783112337,0
36085002100,Staten Island,Census Tract 21,5285,2.8822364103523395,1833.6455611404667,1,2642.5,3098.2047580380768,0.2887593077542383,0
36085002900,Staten Island,Census Tract 29,5532,0.5269041461932441,10499.06333052676,1,2766.0,1475.8961848410156,0.21621075184840358,0
36085003300,Staten Island,Census Tract 33,3863,0.8524750070027187,4531.511150786946,0,3863.0,2317.484366896817,0.36928290581555,0
36085017005,Staten Island,Census Tract 170.05,4616,1.3902963374892348,3320.1554773107805,0,4616.0,3900.0265379631,0.6106613693016404,1
36085017007,Staten Island,Census Tract 170.07,6298,1.461614788227258,4308.932867078217,0,6298.0,2429.091701200229,0.4829719678329047,1
36085017300,Staten Island,Census Tract 173,2634,0.3432242579104628,7674.282744569686,1,1317.0,1302.3199919853182,-0.04585201301615154,0
36085017600,Staten Island,Census Tract 176,5132,5.4273425248361695,945.5824791811744,0,5132.0,4009.4240554269522,0.4423423487908907,1
36061023400,Manhattan,Census Tract 234,5244,0.108226470788067,48453.94996080941,0,5244.0,1073.7238060625311,0.4368663181121426,1
36061023501,Manhattan,Census Tract 235.01,7177,0.17904265012409942,40085.42095989655,2,2392.3333333333335,635.1356276616619,-0.010145280392112313,0
36061023502,Manhattan,Census Tract 235.02,1872,0.04133578750638387,45287.63362040434,0,1872.0,297.62453192628675,-0.4116475264580832,0
36061023600,Manhattan,Census Tract 236,10061,0.39113607423435737,25722.505958301717,2,3353.6666666666665,130.50915683533913,-0.7886636235015864,0
36061023700,Manhattan,Census Tract 237,6578,0.5527414036216698,11900.682592075891,0,6578.0,1180.6744915043553,0.3018712658030224,0
36061023900,Manhattan,Census Tract 239,2992,0.06384842322934411,46860.98494950625,1,1496.0,278.6323718427032,-0.4836900682694735,0
36061024000,Manhattan,Census Tract 240,2366,2.976902911772693,794.7857454951693,6,338.0,1124.6653703225622,-0.7593475163793384,0
36061024301,Manhattan,Census Tract 243.01,4596,0.10519153517814218,43691.728542764016,1,2298.0,578.9762608416605,-0.049749413584351705,0
36061024302,Manhattan,Census Tract 243.02,7234,0.32651177599862613,22155.403056673946,1,3617.0,926.4230500459353,0.16262527762977175,0
36061024500,Manhattan,Census Tract 245,13985,0.21206508206330232,65946.7360865445,0,13985.0,1002.1958311551999,0.6510935082249361,1
36061024900,Manhattan,Census Tract 249,1061,0.060658958532532274,17491.23337537967,0,1061.0,849.4314342445201,-0.16591735052496184,0
36061025500,Manhattan,Census Tract 255,5474,1.047170295392657,5227.42100695992,2,1824.6666666666667,578.8727070105502,-0.44030943958141217,0
36061026300,Manhattan,Census Tract 263,7997,0.1572025684396101,50870.670112950946,1,3998.5,355.767984977321,-0.15209507423909677,0
36061026500,Manhattan,Census Tract 265,8036,0.19503248140273013,41203.39310766473,0,8036.0,1170.3220807649818,0.5391464902977324,1
36061026700,Manhattan,Census Tract 267,2053,0.047338258396281,43368.72689345259,0,2053.0,991.989631088807,0.19061564955199373,0
36061026900,Manhattan,Census Tract 269,7676,0.17556540619024635,43721.59736116878,0,7676.0,1213.6533672398837,0.5573529765815016,1
36061027500,Manhattan,Census Tract 275,3089,1.1428621698934283,2702.863111032933,0,3089.0,1970.4807422848203,0.16074474399443825,0
36061027700,Manhattan,Census Tract 277,6698,0.16326047397869065,41026.46425536072,0,6698.0,956.1465634067068,0.4023948713857934,0
36061027900,Manhattan,Census Tract 279,10035,0.18000919674677876,55747.15170867832,0,10035.0,1650.7042911378,0.8019308848604805,1
36061028500,Manhattan,Census Tract 285,7712,0.12194019691232855,63244.11633962428,0,7712.0,1330.1389456950608,0.6631099230151748,1
36061028700,Manhattan,Census Tract 287,4001,1.541876118220229,2594.8907001804473,5,666.8333333333334,1555.8214280605334,-0.2714362412460697,0
36061008601,Manhattan,Census Tract 86.01,3197,0.6251712798685872,5113.798574803402,1,1598.5,1577.8191397780465,0.02177998481881674,0
36061029100,Manhattan,Census Tract 291,10831,0.187473901868103,57773.37481149848,0,10831.0,971.9523198324964,0.5629817543777403,1
36061029300,Manhattan,Census Tract 293,8677,0.15707507538690038,55241.10033770283,0,8677.0,1215.2893078064735,0.620657766531754,1
36061029500,Manhattan,Census Tract 295,7542,0.13556316536589205,55634.58170693897,1,3771.0,264.03332920064906,-0.2955368839502895,0
36061029700,Manhattan,Census Tract 297,14,1.95206600462387,7.171888638415975,3,3.5,1845.541576775734,-2.130895506170882,0
36061030300,Manhattan,Census Tract 303,3823,0.15664875653599927,24404.917629342566,0,3823.0,855.6516621697282,0.15045656960856021,0
36061016300,Manhattan,Census Tract 163,7013,0.6220430154393993,11274.139932342381,2,2337.6666666666665,248.65460089108677,-0.6800581916330063,0
36061029900,Manhattan,Census Tract 299,3430,0.9389569015218479,3652.9898171478426,2,1143.3333333333333,1433.5720187613554,-0.1474513105585418,0
36085003900,Staten Island,Census Tract 39,2263,0.5830598464968435,3881.248234802345,0,2263.0,1726.9020373126684,0.09166980149377742,0
36085004700,Staten Island,Census Tract 47,2961,0.8956584729235346,3305.9476234674003,1,1480.5,1016.7855161686185,-0.28016828180997955,0
36085005000,Staten Island,Census Tract 50,4683,0.8348611641707988,5609.31589703451,0,4683.0,2619.583887847309,0.5029299502962483,1
36085006400,Staten Island,Census Tract 64,3431,0.7098072405685486,4833.70667964982,1,1715.5,1049.016318305204,-0.17357679528968775,0
36085007400,Staten Island,Census Tract 74,5038,0.9836243768814406,5121.873876258403,2,1679.3333333333333,257.62277321904423,-0.857285406570782,0
36085007500,Staten Island,Census Tract 75,3381,0.48064080777154305,7034.359016821244,0,3381.0,2958.518702024888,0.5335812608121092,1
36085008100,Staten Island,Census Tract 81,4680,1.001389473057318,4673.506288928327,0,4680.0,2102.585141060494,0.36521710477866365,0
36085009601,Staten Island,Census Tract 96.01,4568,0.7762779409406977,5884.490282519781,0,4568.0,2040.8532688840378,0.3829975836558532,0
36085009602,Staten Island,Census Tract 96.02,3691,0.6176078891774055,5976.283763013549,0,3691.0,1666.514205581565,0.2428898754520551,0
36061010602,Manhattan,Census Tract 106.02,5006,0.1980439546292519,25277.216915666424,2,1668.6666666666667,284.8373560494746,-0.5508314248130618,0
36061010900,Manhattan,Census Tract 109,200,0.1757386216922605,1138.0537645858183,1,100.0,893.7051437282279,-1.0587844945593146,0
36061011000,Manhattan,Census Tract 110,6955,0.1765143717481096,39401.89079858584,0,6955.0,1363.7903462418153,0.5778655217090686,1
36061011202,Manhattan,Census Tract 112.02,520,0.07800719053723106,6666.0521474852485,1,260.0,499.53591806170914,-0.8662638177761414,0
36061011203,Manhattan,Census Tract 112.03,1053,0.07794626183236085,13509.307248944007,1,526.5,369.5382201656545,-0.7575270554425645,0
36061031100,Manhattan,Census Tract 311,0,1.043497429963146,0.0,3,0.0,556.0063591058114,-3.364194346297723,0
36061003700,Manhattan,Census Tract 37,3528,0.7146617862530934,4936.600875915001,0,3528.0,841.5001113819262,-0.1327881448282446,0
36061005200,Manhattan,Census Tract 52,3349,0.1688891812861402,19829.57093223137,2,1116.3333333333333,390.6846835844211,-0.5164403874096818,0
36061010100,Manhattan,Census Tract 101,1923,0.1755167539375184,10956.21903242674,1,961.5,645.6086119930116,-0.39625235927808306,0
36061014700,Manhattan,Census Tract 147,3044,0.06541637701479337,46532.69011384755,1,1522.0,58.96898703514615,-1.2381957405433126,0
36061015001,Manhattan,Census Tract 150.01,2018,0.05164133232944556,39077.22572156314,0,2018.0,704.8650353422037,0.0024943236473671596,0
36061015001,Manhattan,Census Tract 150.01,2018,0.05164133232944556,39077.22572156314,0,2018.0,704.8650353422037,0.0024943236473671596,0
36085018901,Staten Island,Census Tract 189.01,5231,1.136444166103542,4602.95380628792,1,2615.5,2499.3455610645706,0.3301692311620827,0
36085019700,Staten Island,Census Tract 197,1914,0.30015598328258136,6376.684479409721,0,1914.0,3787.1258704081765,0.5241158963206148,1
36085020803,Staten Island,Census Tract 208.03,7802,2.098067681698826,3718.659825922605,1,3901.0,998.5757280808087,-0.0743313905643686,0
36085020804,Staten Island,Census Tract 208.04,5228,1.3307736492623066,3928.5418695343565,1,2614.0,1860.1307731468144,0.15926323648154217,0
36085022300,Staten Island,Census Tract 223,3109,1.372552239208468,2265.1232581084982,0,3109.0,4133.007276269984,0.4974301959862861,1
36085023100,Staten Island,Census Tract 231,4819,0.5928401528630898,8128.666684816974,0,4819.0,2455.8283723224586,0.5370742324020674,1
36085023900,Staten Island,Census Tract 239,3165,0.5320861570184557,5948.284799843458,0,3165.0,2492.160906708896,0.40879428389506706,0
36061015002,Manhattan,Census Tract 150.02,4558,0.12556836151465292,36298.952578656645,0,4558.0,1215.3326461630184,0.4226081487364735,1
36061015002,Manhattan,Census Tract 150.02,4558,0.12556836151465292,36298.952578656645,0,4558.0,1215.3326461630184,0.4226081487364735,1
36061015200,Manhattan,Census Tract 152,8240,0.7185234796122262,11467.962055251104,1,4120.0,1210.8485214478837,0.2137557010611325,0
36061019100,Manhattan,Census Tract 191,8670,0.40140566572630165,21599.097223285426,2,2890.0,435.15218820019305,-0.2576648628673289,0
36061022301,Manhattan,Census Tract 223.01,7270,0.3200642034035015,22714.192723498007,1,3635.0,1588.0685496230853,0.4323700432022988,1
36061031900,Manhattan,Census Tract 319,0,0.42372919463997905,0.0,3,0.0,881.0223814220388,-3.1382484519906395,0
36085011401,Staten Island,Census Tract 114.01,3254,0.5268901442426014,6175.860443693795,1,1627.0,477.5477681944946,-0.5308668057576597,0
36085011402,Staten Island,Census Tract 114.02,3356,0.5792848197540463,5793.350499716004,0,3356.0,2075.911152963692,0.32656020389339663,0
36085012100,Staten Island,Census Tract 121,3126,0.7419818220673599,4213.041218840278,0,3126.0,2015.649321644458,0.2461622347826332,0
36085012500,Staten Island,Census Tract 125,3095,0.4610787121269808,6712.519833593269,1,1547.5,320.9553727401114,-0.7223174903992375,0
36085012804,Staten Island,Census Tract 128.04,4643,1.2398864818483,3744.697654158367,0,4643.0,1287.6921554290352,0.08685547731983366,0
36085013203,Staten Island,Census Tract 132.03,7288,1.0328742753295235,7056.037868379353,1,3644.0,2031.275361951295,0.364443198542765,0
36085013204,Staten Island,Census Tract 132.04,5090,1.0452026132783505,4869.869186448799,0,5090.0,3137.1545793707146,0.5854703414374988,1
36085013302,Staten Island,Census Tract 133.02,3468,0.849326055359556,4083.2375012112957,2,1156.0,1728.6847359627347,-0.03523690493894033,0
36085013400,Staten Island,Census Tract 134,3660,0.8507125392090265,4302.275835034695,0,3660.0,1698.4043471184548,0.19727336344311563,0
36085013800,Staten Island,Census Tract 138,6235,1.4074485233119653,4430.002161164649,0,6235.0,2342.7980429395157,0.4676551365045416,1
36085007700,Staten Island,Census Tract 77,1948,0.24853741744838073,7837.854034210299,0,1948.0,2336.0863969167553,0.3236740322588095,0
36085002700,Staten Island,Census Tract 27,2528,0.2503586081835909,10097.515792811038,1,1264.0,837.6251923922747,-0.22643616212362827,0
36085003600,Staten Island,Census Tract 36,2706,0.40918245838597517,6613.186720354161,1,1353.0,1451.6091031787312,-0.011199225088625022,0
36085018701,Staten Island,Census Tract 187.01,1951,0.38515611036123787,5065.478509922009,0,1951.0,2156.9577927727787,0.21408974743990214,0
36085015400,Staten Island,Census Tract 154,0,4.965984677255834,0.0,0,0.0,4508.626889078595,-2.3361270005942703,0
36085000900,Staten Island,Census Tract 9,2127,0.23187664391757382,9172.980788682165,0,2127.0,1037.447245357834,-0.031848983368915645,0
36085012200,Staten Island,Census Tract 122,4921,0.8278210642164063,5944.521361821216,1,2460.5,1475.4839986395418,0.10031112883156379,0
36085011201,Staten Island,Census Tract 112.01,5825,2.1939359426489107,2655.0456131216947,3,1456.25,1404.903655565875,-0.16020438243566404,0
36085030302,Staten Island,Census Tract 303.02,6502,0.9087644758660683,7154.769109788849,0,6502.0,1758.7531801092666,0.41287799005749576,0
36085024700,Staten Island,Census Tract 247,2943,0.479855870837146,6133.091577822539,0,2943.0,2051.763328750465,0.3035173648913472,0
36061019900,Manhattan,Census Tract 199,9013,0.42470100177426284,21221.989028390828,1,4506.5,1382.8677450078947,0.39680606329545753,0
36085006700,Staten Island,Census Tract 67,2907,0.9526782679432064,3051.397410666347,0,2907.0,2585.0721800329197,0.3015095951420888,0
36085014608,Staten Island,Census Tract 146.08,3370,0.44863257990853644,7511.714821707885,0,3370.0,2662.295257014138,0.4917145256177498,1
36085017011,Staten Island,Census Tract 170.11,4540,0.7194051171171394,6310.7696789718,0,4540.0,3769.3110193798234,0.6945623589542542,1
36061009700,Manhattan,Census Tract 97,4477,0.1729317860794334,25888.82068183557,1,2238.5,495.85476111179184,-0.2158575424643917,0
36061001502,Manhattan,Census Tract 15.02,8485,0.35456011441333807,23931.06177224543,4,1697.0,175.56869450381186,-0.7930918472424763,0
36061013900,Manhattan,Census Tract 139,9316,0.18158233991465839,51304.548693327844,0,9316.0,1640.1260932991318,0.7703016429654207,1
36061008300,Manhattan,Census Tract 83,3629,0.1741554101238075,20837.710395675535,1,1814.5,857.707734837326,-0.02446626340726461,0
